sentiment,review_body,product_category
1,I just received this jacket in the cream color. it is so cute! you can change it from 3/4 to full length sleeves. i ordered both an xs and s and kept the s after i saw that i could cinch the waist to fit better. in the picture it looks a bit boxier than it really is possibly because not cinched. the material is good quality and the jacket is complete with attention to detail from the buttons to the jean contrast pull on the zipper. i love this jacket! it is a good cross over from athletic to cas,Lounge
1,Unfortunately  the other reviews were accurate. i thought i could still make it work because i loved the design. but alas the dress is incredibly see-through. i tried using it like a bathing suit cover up  unbuttoned  like one of the models shows - but it looked very strange. would have definitely kept this dress for the beach if it weren't completely see-through.,Lounge
1,The print of this dress is what enticed me  and it did not disappoint. the fabric is a nice shade of medium grey with cream printing. however  the fabric is very thin. thankfully the top part is lined  but the bottom is not and it should be. this lightweight dress great for hot summer days  but for the price it really should be lined on the bottom as well.   the dress is more a-line than pictured  which i liked. the bust is fitted and there is elastic in back. the skirt is fairly loose and flare,Lounge
1,I received this for christmas this year and have already worn it several days in a row. it is warm enough to wear while walking the dog in the snow and can also be worn to lounge around the house.  the only reason i didn't rate it a 5 is due to the design fact that it doesn't have pockets. i don't love to carry a purse around all of the time so i use my coat pockets a lot. regardless though i would definitely recommend this especially for the price. i was expecting to come here and see this pric,Lounge
1,"Sale price is a great price for a cute cover-up.  so this is not a polite company dress.  this is a ""i want to show off my cute underwear/bikini/cross-fit bod while i go get a cold pressed juice in venice"" kind of dress.  or you can just wear it at home like i do.  runs small btw  so size up.",Lounge
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,I saw this in the store and was glad i didn't order it earlier online. i thought it would be beautifully stitched but it was rather flat and unimpressive in person. i like more unusual and flattering pieces  and this just wasn't it. no compliments here.,Outerwear
-1,I loved how this looked on the model  however  once i tried on in store  i was greatly disappointed. i usually wear a meduim and the small and extra-small were huge on me. there was so much extra material that i was swimming in this. i had such high hopes for this. there were no petite sizes to try on in the store but i am not sure it would have helped.,Outerwear
-1,Darling jacket/coat  similar styling as the beige with big flowers and lace-up back that i bought a few years ago and still love. i was considering this one  but the description says to hand wash. seriously? a coat? that's simply not practical. not sure if i will buy this one.,Outerwear
-1,It's a cute topper. it fits nicely through the shoulders and arms  and because of the a-line  through the bottom. but the chest is 3 sizes too small and i don't have a big chest. the fabric is very scratchy  and mine arrived unbuttoned and unzipped  and i suspect it had been worn.  going back. not tracy reese's best piece.,Outerwear
-1,Unfortunately  does not look anything like in the picture. looks like an oversized house robe. i expected much more but was disappointed. i am definitely returning it.,Outerwear
-1,"This sweater was huge  it hung down to my calves! it also is really bulky and scratchy  it feels as if you are wearing an old wool blanket. i think it is only made for really tall and skinny people. i'm 5'2"" and weigh 120lbs. and i ordered a size s  and i was swimming in it. the fabric is very thick  i may be great if you live in alaska or the arctic. it adds about 20lbs to your body frame.......",Outerwear
-1,Thought i would splurge on a tracy reese coat. i got a size small  (120  5'6) felt huge on me and i looked like a wooly mammoth. very unflattering. another reviewer also mentioned on how it flairs slightly at the bottom?.adding to the overall bad look. i had it on for about 20 seconds and put it back in the bag to return. din't have to ponder about it at all.,Outerwear
-1,Big pockets make it look more like a bathrobe than a coat. there are no internal pockets and the loops for the belt are pretty skimpy - just a bit of string. the color is great  but the quality leaves something to be desired.,Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.,Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,I fell in love with this trench when i first saw it online but ended up returning it once i tried it on. i'm 5'9  140 lbs and the m fit true to size. but the belt hit above my natural waistline and the skirt of the coat was much fuller than i expected  making me look heavier. the material also wrinkles easily and the stitching was poor quality with lots of loose threads. disappointed  as the color and concept were great.,Outerwear
0,"I'm all over this trend  but this vest is quite thick/poufy  and on me i feel like it triangles out and all you see is furball. i love it - but i think you need some height for this to look its best. on me  a sweater vest would perhaps be better. i am chesty. but i cant decide. its really cute! if you're taller than 5'4"" don't hesitate.",Outerwear
0,I remember seeing this great jackets online and knowing that i would have to have it! so i traveled to the store to try it on. the ruffle on the bottom was beautiful and fluffy and just like the pictures. the color was perfect and it was lightweight enough i could get more uses out of it that most of my coats in the texas heat. so i tried on the small. the didn't quite button over my bust  and i did an arm wiggle that made the arms too tight near where they met my body. no problem  medium it is.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
1,I typically wear either a 2 or 4 and had to size up with this coat. the 6 fit  but i decided to go with an 8 to ensure it'd fit with layers. the sleeves aren't lined  so it's a little itchy against bare arms. it's really flattering and i love the pattern!,Outerwear
1,Really love this jacket! i agree with the previous review that while the x small fits great when i am standing--it is a little hard to raise my arms in it. however- it is great to wear over a dress or with jeans at the office. great quality- lined with jersey. i've gotten many compliments! (5'8  120 lbs  xsmall),Outerwear
1,"I got this coat to throw over slacks at work with the ac  and it's perfect. the picture online is less flattering than in person. found that the medium was too large in shoulders and arm length  small was right for 140lb  5'8""  typical size 6.",Outerwear
1,I love this jacket. i have not worn it yet  as the weather is still very warm  but i am looking forward to wearing this a lot this fall. the cropped cut is very flattering and the vegan leather very soft  i followed the other reviews and ordered one size up and it;s perfect. i am normally a size 4 and went with he medium. the plum color is quite neutral in person. i also love the printed lining. i did notice quite a few long threads around the lining sewing  i hope this is just an overlooked pos,Outerwear
1,I love this coat! it is exactly what i was looking for. it is unlined (with cute fabric edging on the seams) and a lightweight wool but it is roomy enough for layering and that is what i like about it. also like the length as it can conceal a long tunic sweater without it hanging out the bottom. it is very versatile in that it can be worn with something dressy or jeans and leggings. also like that i can add any fun scarf to dress it up or down. it's a great contemporary shape. i would say this c,Outerwear
1,This jacket is the best! definitely my staple jacket for the spring. it is so comfortable and soft. i usually wear a small in retailer clothing  but i opted for the medium in this so there's a little room for layering. even with the extra room  it is so flattering. i absolutely love this jacket!,Outerwear
1,A flattering  super cozy coat.  will work well for cold  dry days and will look good with jeans or a dressier outfit.  i am 5' 5''  about 135 and the small fits great.,Outerwear
1,Love this jacket! this picture shows the sleeves rolled down  but in the stores they have them rolled up and i have to say that is how you'll most likely wear it as the sleeves might be too short if you rolled them down. however  it is still a fabulous fall coat! it does run slightly large  but it depends on how you want it to fit. i am typically a medium  and i bought the m/l because the xs/s was a little fought in the shoulders. i bought last weekend and already wore twice because it looks gre,Outerwear
1,"Im normally a medium across the board for outerwear. (5'8"" and 135 lbs) this jacket looked giant from the photos so i bought a small. when i first tried it on i thought no way  it's gotta go back. it was enormous and the fit was rather awkward. i looked like the size of a house from all angles. ha! i was still in love with the color and print. as i wore it around the house it began to loose it's rigidity and form against my body in places. it is definitely a jacket you got to play around with. d",Outerwear
-1,I thought these were gorgeous and was going to buy them although the price was a bit high. in fact  two separate women came up to me as i was walking around the store and asked where i got the pants because the colors are so vivid. however  as we were looking at the items  we noticed that both the green and the blue both had several small holes in them due to stitching quality  as the previous reviewer noted. therefore  none of us purchased the pants.    the staff at the store were very helpful,Pants
-1,I was so excited to get these. i paid for two day shipping and ordered medium and large . sadly they did not fit. i usually wear medium but ordered both just in case. i'm very disappointed that they run so small and are not true to size. they are super cute from someone skinny.,Pants
-1,Hei hei is my favorite line. i am a medium in all of the pants i have ever purchased from this brand.  i ordered these in the green and they arrived today. they fit me as if they were an xxl. i have a similar pair in rust from last summer so i assumed that they would be the same.   obviously they are going back tomorrow . i'm very disappointed  they are a nice looking jogger and the color is pretty.,Pants
-1,"The cut is small. i am 5'9""  150 lbs and usually wear 6-8/medium pants. medium in these is too fitted on my hips and rear.the polyester will be hot in summer. returning for another brand.",Pants
-1,"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",Pants
-1,"I have loved the pilcrow hyphen chinos  and have purchased many pairs. however  the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved  although they have the exact same name. they are now ""boy cut""  and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",Pants
-1,"These pants fit tts and are ask pictured in length on me (5'5""). i can go between a 4 and a 6  and tried the 6 and they were fine. that said  the fabric completed turned me off. it is that sort of stretch fabric with a sheen to it. i did not find them to be the wonderful wardrobe basic i thought they'd be- the fabric is just too stiff  and the sheen made them feel cheap  unfortunately.",Pants
-1,I really wanted to like this jump suit.  i rarely have problem with retailer clothing.  i'm 5.6  hourglass shape  usually wear size 2.  this jumpsuit runs small  but that's not the only problem.  top part (shirt piece of the jumpsuit) is too short  so it's digging into my lady part.  the color does not look anything like the picture  so overall this piece is failure.  i hope that i find something similar but fits better.,Pants
-1,These pants look nice and are comfortable but the quality of the fabric is terrible! i should not be surprised because i bought another pair of pants by this same label at antro earlier this year and they did not hold up at all either. but i thought i'd give it another shot. never again! i'm on my 5th wear and the crotch and inner thighs have worn away completely...i mean huge holes in the fabric where it's just disintegrated. even at extra % off the sale price it's not worth it. the full price,Pants
0,"5'7""  34c  28 jeans  4 dress. ordered a small and a medium. never tried on the medium. the small was a little big in the waist  but what threw me for a loop was the chest. huge! could work if it's meant to be blousey  but the armholes were massive. if an xs is returned  i might give it a shot. but i can't imagine what women who are smaller than me are going to do in this jumpsuit. great color  transitions into fall easily. cannot be belted or wear a camisole due to the opening at the stomach. sh",Pants
0,My girlfriend and i both purchased these leggings in grey. we love the color because it goes with so many things.the problem is they do not fit the same. hers ran true to size and mine ran small. i am tempted to reorder another pair to see if they fit differently.,Pants
0,I love these. the color and the style. but they are once again too short. they are not 33 inches. i need 32 inches to go to the floor. these are above the floor so they are not 33 inches. very disappointing.,Pants
0,"Love the cut and the way they drape. size 26 and 5'6"" 135lbs fit great until you wear them for an hour. all of a sudden my 26s became 28s. they were practically falling off. i plan to wash them to see if they shrink. i wish they held their shape since they are so cute.",Pants
0,The top is huge! i wear an xs and am not the bustiest of women  but the top part of this romper felt like it belonged on a medium or large  even though the bottoms and waist fit perfectly. i was really disappointed  as i loved it in every other way.,Pants
0,These pants are lovely and comfortable  but they are entirely too delicate. i wore them once and nearly any time something touched them  they snagged. i was worried about it when i saw the fabric  and thought i'd give it a try  but i didn't think it would be this bad. for the price  i expect better quality. also  they run a little large- unless i pull the waist down low  it gaps in the back and these look better worn a little bit higher  closer to the natural waist. i'm usually a 4/6  28/29 in b,Pants
0,"This is a pretty adorable jumper. the size 8 would fit someone really well who's about a typical size 6 and maybe 5'6"". i'm 5'9"" and it was too short. it's fun and definitely different. i'd otherwise wear it.",Pants
0,Not what i expected. they ran very small and the fabric seemed cheap for the price. returned.,Pants
0,"I loved the color and lines of this jumpsuit  but found it to be far too short in the torso. (and about 8"" too long in the leg  but that's a lot easier to fix.) i tried sizing up  but it still wasn't working for me. i'm only 5'7""  and while i'm long-waisted i can usually make jumpsuits work. if you have a short torso and long legs  this is a beautiful option. otherwise  i can't recommend it.",Pants
1,I'm always scared of rompers because of my height and long legs. but this one was perfect. it didn't ride up or hit in a weird spot on the hips. it's very flattering.,Pants
1,I wasn't sure what to expect with these pants. i couldn't figure out from the pictures what the material would actually be like. is it jersey? is it french terry? is it more traditional sweatshirt-type material? nope  turns out  they're like wearing pants made out of a fuzzy  flecked sweater. or like the thickest  loosest sweater-knit tights ever. surprise! they are the strangest pants i've ever owned  for sure  but i actually really like them. they're super comfortable and cozy warm. slightly i,Pants
1,I saw army green pants similar to this in the store  but then found these on line and ordered them instead. i love them. they stretch out a bit so i am glad i sized down. i could possibly have sized down even one more size. i got a 27. the waist is very comfortable  so maybe this is just the fit...after all  they are basically stylish fatiques. either way  they are casual but on trend. i have planned a ton of outfits in my head already because these pants will go with so much! i think the cuff w,Pants
1,Today i happened to walk into my favorite store with an already reduced 30percent off sale sign. i tried on this pants and let me tell you-wow!! they are super comfy and made my behind look great!! i will definitely start wearing these asap!!,Pants
1,While contemplating on purchasing these pants. after receiving them  quality was superb  waffle material 5 spandex  beautiful green color  and 2 snaps in the front   zipper and 2  front and back pockets. material has alot of give and wide legs. these pants don't come to the ankle so don't expect it. sort of like capri but longer  lose fitting and wide legs. nice addition to my closet. i hit the jackpot now and again w/ this store.,Pants
1,I love this piece! like another reviewer i did notice a broken button right out of the package but it was so great in every other way that i'm going to keep it and have that mended and the buttons reinforced.  i'm 5' 7  140  generally a size 8/medium  small frame on top but baby growing hips ;) -- i found it tts,Pants
1,These pants are super flattering. they can be worn to work or on the weekend dressed up or down. they are slimming and fit very nicely. my only complaint is that they start to look worn  the black fades  as you wash them over time. please don't stop carrying them!!,Pants
1,"I'm 5'5"" 120 lbs and i bought these in a 0. they fit great. i wore them for upwards of 12 hours and i was very comfortable. i received compliments on the print and cut. very flattering.",Pants
1,"I have always had a thing for velvet  and velvet pants are hard to come by so i was so pleased to see these and i rushed to order a pair in the dark turquoise. they are beautiful; exactly as pictured  but a bit longer in length on me. i am 5'3"". they can be dressed up  but what is so fun about them is that they can easily be dressed down as well. i am wearing them with a heather-grey t-shirt. they also pair well with the metallic linen tees. my one and only criticism is that they are a bit wide",Pants
-1,I was excited to get this romper  but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.,Shorts
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
-1,"I am 5' 7"" - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute  you could fit about 12 of me in the bottoms and very short. nice quality material  but extremely awkward fit.",Shorts
-1,I've been wearing these shorts for years  i work outside and it was great to have comfortable jean shorts that were just the perfect length. the fabric quality on these shorts (and many many other retailer items) has gone down. sure  they're great when you try them on in the store..soft  comfortable  flattering  but when these are worn for a day they get so stretched out that i feel like i need a belt to keep them on. i wore these several times  sat down on a relatively smooth concrete wall  and a,Shorts
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,It was so cute in the pictures and i was looking for something to wear to my trip to europe so i purchased it but it really didn't live up to my expectations. i'm 5'3  115 and got a s. it looked odd on me...a little too short on the bottom  a bit too big on top and overall i thought the material looked cheap for the price. i returned it.,Shorts
-1,"I was so excited that retailer finally had some bermuda shorts for those of us that are 1) older and don't want to show off that much leg anymore  and 2) are ""curvy on the bottom"" and really cannot wear the shorter shorts. i ordered these immediately in the navy. i usually wear a 31 in pilcro jeans  and like the other reviewer observed as well  i was floating in these - not only in the waist but everywhere. the legs are big - but it's supposed to be a boyfriend cut so i get that  but they just are",Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
0,Wanted to love this.. love rompers  but the opening between your chest was oddly designed  it was gapping and certainly couldn't bend over without showing lots.. fabric seemed heavy for the summer. all in all it was too full  made me feel frumpy..,Shorts
0,This romper was not what i expected when i originally purchased. it is much more casual looking in person  and as soon as i got it out of the bag  one of the buttons fell off. it did look good on and fit well  but i will be returning because it is too casual for the occasion i bought it for.,Shorts
0,I had a few pairs of these high-waisted beauties last year and love them so i was thrilled to see them in this adorable pattern which is even cuter in person. unfortunately  the cut is different. the sides  covered here by the model's hands  flare out a bit which is the function of the sectioning that the piping accentuates. the top is not the definitively high-wasted height from last year. i don't own anything else high-wasted  being an apple i'm generally a low-rider owing to a small hips/butt,Shorts
0,"I wanted to love this romper  but it just wasted right for me. i am 5'5""  135lbs  34c  curvy/muscular frame and ordered size small. i may have liked it better with more room in the medium  decided to return. i still recommend trying this product  but it wasn't for me and my hips!",Shorts
0,I know rompers typically aren&amp;#39;t the easiest and while i loved this fabric this was a pain to put on no zipper  etc. and the buttons are tiny and since the fabric doesnt stretch it is difficult to even try on. the length of the shorts was great and the fit was just ok all in all i don&amp;#39;t think it is worth the price.,Shorts
0,I am somewhere between a 24 and a 25 (i have narrow hips but an average waist)  so i was happy to find that these worked for me in me in a 0. i loved the blue color as an interesting neutral. they did stretch out a little with wear  but i still felt like i looked good by the end of the day. i typically really like cotton/linen blends as i can usually wear them out of the dryer if i'm going for a casual look - a few wrinkles with linen doesn't bother me. but these. oh my. when i pulled them out o,Shorts
0,Cute skort but seems to run big. it's also sort of long for shorts (the model must have much longer legs than me). i may try a size smaller since i love the print but i'm not optimistic.,Shorts
0,I can't believe how small these are. i almost wondered if the size was marked incorrectly. these are so pretty and such a shame because i love them. the rise in the crotch is also very short. very full in the legs and one is longer than the other:( the stripes don't line up in places which is also disappointing for this price!,Shorts
0,I wanted to like this romper  it is very cute and colorful  but to top was overywhelming for my size and made me look even shorter.,Shorts
1,Exactly as pictured. great fit. love it.,Shorts
1,I loved these shorts; however  they seemed to be doomed! i received these on july 2nd & wore them at for a party we had on july 3rd  with the top shown. the fit was true to size  style & quality were nice. during the day i first ripped them on a low arbor gate latch  then later they were splashed with red wine when my husband startled me & i threw my red wine in the air. typically  i am very careful and do no have an issue with ruining my clothes. he felt so bad he asked me to get a new pair. i,Shorts
1,I happened upon a pair of these shorts that someone had returned. they are the perfect length. they are very well made. i have worn them to my son's baseball game and the sec tournament. they are tailored and have an interesting design. they make me look as though i have lost ten pounds. i am thrilled with them.,Shorts
1,Cute shorts with great fabric (and lined so they lay smooth over your body). i really love that the material has a dressier feel  but they ran a bit large and looked sort of frumpy on me (curvy body  5'7''  150). i'm returning them and trying a small. elastic waist is great for me after having a baby  but would look just fine under a belt or covered by a shirt.,Shorts
1,These have an amazing fit! i have them in three colors. they are not too low rise  they are not too high. they are the perfect length. the only thing i do not like is the rolled cuff is not stitched and comes down easily if you do not iron down.,Shorts
1,I love this piece and have bought it for three different clients as well as myself... it runs a size larger - i am usually a 4 and the 2 fits perfectly. the skort was one size off for my clients too. definitely a great choice for spring/summer  especially if you love to dress up but lead an active lifestyle!,Shorts
1,"I love this so so much. i'm 5'1"" with a short torso and post baby 34d boobs. the 6 petite is perfect. it's the first romper i found that fits me in the crotch  height  and leg area. so excited to wear this!",Shorts
1,The color of these shorts is even more beautiful and vibrant in real life. the detail is wonderful and they are so comfortable!,Shorts
1,I tried these shorts on in 5 colors and found a wide variety of sizing. in the dark grey and taupe i needed to size down one from my usual 28 to a size 27. in the sapphire  lavender and red my regular size 28 fit perfectly. i ended up purchasing the dark grey and lavender with a discount. i gave 4 stars for the variation in sizing but once i got the correct fit the shorts have not stretched out on me throughout the day in either color. the length is perfect  short enough to not look frumpy  but,Shorts
-1,This a great skirt for someone with a straight or boyish figure. this skirt does not accommodate a curvy figure - small waist  feminine hips.,Skirts
-1,I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red  as well! however  this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.,Skirts
-1,This skirt for sure was the most disappointing thing i've ever ordered from retailer. it looks like an all white skirt that has a little stiffness to it but looks are deceiving. it has this weird checkered patten and there is no shape to the skirt at all. there are also weird stitching lines. one more thing that i didn't like about the skirt was that it's a cream-ish color. not even the cute flamingos will make me keep this skirt. it's going back.,Skirts
-1,I usually wear a 6 and ordered two other skirts at the same time. the other skirts fit perfectly and this one was more like a size 2. very disappointed for i really liked the idea of it.,Skirts
-1,Cute skirt but i agree with the other reviewer. you can't get it on! i tried my skinny daughter tried no go!,Skirts
-1,"The skirt is comfortable and as pictured. it also ran tts. i'm 5'5"" tall and weigh 140 lbs. i had the medium and didn't need to size up to a large. when you put the skirt on a normal body  it looks like you are wearing an easter egg... and not in a good way.",Skirts
-1,It looks like you are wearing cargo shorts. really unflattering. avoid buying this skirt,Skirts
-1,I thought this skirt would fit just over the knee with a nice flowy build. instead it fit rather baggy and was longer than i expected. i felt dowdy in it.,Skirts
-1,This looked beautiful online  but the skirt isn't 100% silk - the strips of fabric have different fiber content levels  with most of them containing some level of polyester. parts of the skirt felt like plastic to touch  and one strip has a very prominent gold sheen that looks cheap. overall very disappointing - this is not at all the beautiful silk skirt that it appears to be online.  a definite return. i wouldn't even recommend this at first or second cut.,Skirts
0,I usually wear an 8  which wasn't available  and sized up to the 10 which fit just fine as there is no stretch and it's a set-in waist band. the fabric is pretty  the skirt is fully lined  the length is not too short  and the only thing i don't like is the big bronzey toothed zipper - it looks ok on the beige version  but on the black it stands out.    it's perfect for summer but i could also see wearing the black version during holidays.,Skirts
0,I found this skirt on the sale rack and apparently miss marked and i did not try it on. when i got home i tried it on to find it has this open flap in the front with a very short slip. the color is a dark navy. i love the brand because they claim on the label to be made in the usa  which is something i prefer. i am still on the fence about this skirt thinking maybe i would bring it to the tailor to see if the panel can be stitched to the faux leather material half way down to eliminate this full,Skirts
0,"Cute design with interesting details. i felt it ran a bit large. i'm 5'8""  135 lbs  an 8 was too big and baggy. my biggest complaint with this skirt is the color. it's just not flattering.",Skirts
0,I'm actually surprised no one has reviewed this yet. i took the plunge because it seemed like a classic wardrobe staple  nothing too flashy or fancy  that would go well with many outfits. my thoughts below:  __________________  pros:  - fits tts. i'm normally either a 10 or 12 and got the large. it fit well and the elastic isn't too tight. fit very well for me because i have wider hips. so if you're straight or slim  you could probably size down.  - exactly as pictured. it does have a nice flow,Skirts
0,There is nothing special about this skirt. it's plain and incredibly dowdy looking. long and wide. i am usually between a small and medium. after reading the other review that said the waist ran small i went with a medium. it fit fine in the waist/hips.,Skirts
0,The material is beautiful and as others said its a bit fuller than one might think. i am returning because it's high waisted with a thick elastic waist band. not my style - i suppose it would work with a thick belt. as i said its beautiful - just not my style.,Skirts
0,It does run a little small. my regular 2 fit but snug. the colors were drab and the material felt like straw. the lining is really silky and nice. just didn't work for me .,Skirts
0,"This picture does not do this skirt justice. it is gorgeous. however  the waist was so small that the sequins dug into my waist making me think of a medieval torture device. unfortunately  it was the largest size so i can't size up. i'm 4'11"" so the length was perfect - it came to right above my knees. i love the skirt so much that i'm considering liposuction.",Skirts
0,The fabric is so beautiful that i am tempted to buy in a large size and have re-made. the waist is tiny. the hips are wide. when it goes to half price  i may be tempted to take it to my favorite alterations lady. the fabric is that exceptionally beautiful.,Skirts
1,This skirt is very stretchy and a nice soft thickish fabric. the pattern is also very cute. i ordered the xs p and it fit just right  length was pretty much as pictured  just at or slightly below the knee. the opening in front was also as shown  a bit wide  not a slit but shaped like a thin arc. overall  i still recommended it  it rusn pretty true to size (115 lbs  26.5 in waist),Skirts
1,Great quality and works in many ways! highly recommend.,Skirts
1,This skirt is classic  very high quality and even better in person. it runs true to size. the material is slightly thick and will be great for fall  winter and early spring. my only complaint is  i wish it had pockets. i love tracy reese designs. i can't wait to wear this for thanksgiving.,Skirts
1,"Love the clean lines  the texture  and the slight sheen on this skirt which does run a bit large in the waist. the online photos are very true to what the fabric looks like. it is a stiffer  but lightweight fabric so the skirt stands away from the body. the quality of the finish is excellent and i really appreciate the hidden zipper and pockets. . fit: runs large in the waist. the size 2 i have measures 27"" on the top inside of the waistband  and i think the model is wearing a size too loose oth",Skirts
1,The skirt is so cute but it runs pretty small.  the fabric is nice and heavy it is adorable with a chambray top.,Skirts
1,This skirt is so light and breezy perfect for hot or humid weather. the first time i wore it i got compliments all day long. the length is perfect for a more conservative look  i don't wear mini skirts and the slit on the side shows just the right amount of leg. it runs a bit large so i had to go down a size.,Skirts
1,Love the material and style - a very versitile skirt. however  doesn't fit well for those who don't look good in the slimmer looking pencil skirts.,Skirts
1,I read the other reviews on this skirt and tried the 4 and the 6 (i'm between the two sizes  typically) in case it ran small. technically it does. the 4 is tighter  but it looks better sitting higher on my waist. the 6 is looser  but doesn't look as good. likely sticking with the 4. the colors are gorgeous and the fabric is light and high quality. it can be dressed up or down.,Skirts
1,"One of the reasons i avoid skirts at all costs is because i have a bigger tummy and don't like the extra tight feeling i have of a skirt around my waist. i like this skirt because of its stretchiness. even wore it to a bbq where i could eat my heart out and not feel constricted at all.    received many compliments including: ""you look like you're vacating in the caribbean!""",Skirts
-1,This is way cuter on the model. it runs so big that it is very unflattering. perhaps on someone tall it would look better  but sadly it looked dumpy on my 5'2 frame. it also arrived with some black stain on it. it is going back.,Sleep
-1,I'm very disappointed in the quality. it seems more like a pajama than a tunic. definitely not worth 100.00 dollars. i plan to return it.,Sleep
-1,I gulped when i put this in my bag during retailer days because the price was still too much but thought this has to be wonderful to charge so much  right? boy was i wrong. this is a sweater knit with a very deep v-neck that's incredibly boxy and unattractive. the knit shed all over my pants in the few minutes i had it on. i ordered in xl  having never tried this designer and that was a mistake because i generally wear large or medium. it was swimming on me. the stripes aren't as cute in real life,Sleep
-1,A truly unwearable slip: scratchy fabric  bunchy skirt  teeny bodice. it feels like you are wearing wrapping paper--the foil kind.,Sleep
-1,Recently received this and was very disappointed with the quality. the fabric was very thin  easily stretched out of shape. price is ridiculous for this item!,Sleep
-1,These are very pretty  but i have had a few problems with them. out of the package  i found them to be true to size. i think i purchased the pxxs or the pxs. however  even though they are machine washable  i feel that they shrunk upon washing and are now too short (i am barely over 5' tall). also  the elastic waistband keeps twisting within the casing  which drives me crazy. i have to keep straightening it. i think there are better options for sleep pants.,Sleep
-1,After reading the reviews i placed an order because it was the only top that caught my eye on the entire price downs. lately all my usual l/10 sizes from retailer turn out huge so i ordered a size smaller from what i usually wear. all would have been ok if the top wasn't so darn short. for reference i'm 6 ft tall  160 lb. it's weird that this top looks completely the opposite of the model on the photo  from a loose looking fit with longer sleeves looking like a stylized sweatshirt that is not what,Sleep
-1,I loved these pants - super soft and cozy and perfect for winter. i've worn them a handful of times and have washed them maybe twice max and they already have 2 holes! they don't say handwash and my washer/dryer is brand new and pretty gentle on my clothes. maybe i just ended up with a bad pair  but i found the quality to be disappointing :(,Sleep
-1,I splurged on this pajama set for myself and now regret it. even though the design is adorable  the fabric contains acrylic and the knitted fairisle part started pilling within the first week of wear. after a month and a couple washes  it looks horrible  and the fleece part is looking a little grungy as well. so so disappointed. the top is intentionally oversized and comes down to my crotch  i could have easily sized down.,Sleep
